Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2014-06-15,41.1,41.565,40.86,41.23,26310000.0,0.0,1.0,36.69114706702402,37.106265884205676,36.476892193639934,36.80720179010706,26310000.0
2014-06-08,41.48,41.66,41.24,41.48,24060500.0,0.0,1.0,37.03038394988214,37.1910751049202,36.816129076498065,37.03038394988214,24060500.0
2014-06-01,40.45,40.97,40.25,40.94,34567600.0,0.0,1.0,36.110873451608796,36.57509234394097,35.93232772378873,36.54831048476796,34567600.0
2014-05-25,40.37,40.37,40.0,40.12,18020000.0,0.0,1.0,36.03945516048076,36.03945516048076,35.70914556401364,35.81627300070568,18020000.0
2014-05-18,39.67,39.84,39.27,39.83,29867100.0,0.0,1.0,35.414545113110535,35.566308981757594,35.0574536574704,35.55738169536658,29867100.0
2014-05-11,39.54,39.85,39.37,39.54,29647600.0,0.0,1.0,35.055650652700514,35.33049262797459,34.904930859808275,35.055650652700514,29647600.0
2014-05-04,40.31,40.34,39.66,39.69,43416600.0,0.0,1.0,35.73832265580065,35.764920266311044,35.162041094742094,35.18863870525249,43416600.0
2014-04-27,40.29,40.68,39.75,39.91,56876800.0,0.0,1.0,35.720590915460384,36.06635985209552,35.24183392627328,35.38368784899538,56876800.0
2014-04-20,40.01,40.195,39.51,40.01,36689400.0,0.0,1.0,35.4723465506967,35.636365148844135,35.029053042190114,35.4723465506967,36689400.0
2014-04-13,39.0,39.79,39.0,39.209,34330200.0,0.0,1.0,34.5768936635134,35.27729740695381,34.5768936635134,34.76219035006916,34330200.0
2014-04-06,41.25,41.39,39.64,39.87,51409600.0,0.0,1.0,36.57171445179302,36.69583663417487,35.144309354401834,35.34822436831485,51409600.0
2014-03-30,39.79,40.635,39.68,40.3,43472700.0,0.0,1.0,35.27729740695381,36.02646343632993,35.17977283508235,35.72945678563052,43472700.0
2014-03-23,40.72,40.94,40.01,40.16,80721800.0,0.0,1.0,36.10182333277604,36.29687247651894,35.4723465506967,35.60533460324867,80721800.0
2014-03-16,37.651,38.135,37.5058,37.7,27195600.0,0.0,1.0,33.38088777756265,33.809995893797016,33.25215534269233,33.424330541396294,27195600.0
2014-03-09,38.28,38.36,37.69,37.9,26591600.0,0.0,1.0,33.938551011263925,34.00947797262498,33.41546467122616,33.60164794479892,26591600.0
2014-03-02,37.98,38.46,37.82,38.31,41215000.0,0.0,1.0,33.67257490615997,34.0981366743263,33.530720983437874,33.965148621774325,41215000.0
2014-02-23,37.94,38.35,37.86,37.98,38021300.0,0.0,1.0,33.637111425479446,34.00061210245485,33.5661844641184,33.67257490615997,38021300.0
2014-02-16,37.39,37.78,37.33,37.62,31407500.0,0.0,1.0,32.90328546801839,33.24648635950079,32.850485330867244,33.10568599376442,31407500.0
2014-02-09,36.32,36.59,36.01,36.56,33260500.0,0.0,1.0,31.9616830221564,32.19928363933653,31.688882313542177,32.17288357076096,33260500.0
2014-02-02,36.95,37.89,36.56,37.84,93162300.0,0.0,1.0,32.51608446224336,33.343286610944546,32.17288357076096,33.29928649665193,93162300.0
2014-01-26,37.45,37.55,36.53,36.805,76395500.0,0.0,1.0,32.95608560516953,33.04408583375476,32.14648350218539,32.38848413079477,76395500.0
2014-01-19,36.83,36.83,36.15,36.38,46267500.0,0.0,1.0,32.41048418794108,32.41048418794108,31.812082633561502,32.01448315930754,46267500.0
2014-01-12,35.9,36.15,35.75,36.04,40548800.0,0.0,1.0,31.59208206209842,31.812082633561502,31.460081719220575,31.71528238211775,40548800.0
2014-01-05,37.2,37.22,36.6,36.91,31134800.0,0.0,1.0,32.736085033706445,32.75368507942349,32.20808366219505,32.480884370809264,31134800.0
2013-12-29,37.58,37.62,37.17,37.29,14563000.0,0.0,1.0,33.070485902330326,33.10568599376442,32.709684965130876,32.81528523943315,14563000.0
2013-12-22,36.2,36.93,36.185,36.8,62649100.0,0.0,1.0,31.856082747854124,32.49848441652632,31.842882713566336,32.38408411936551,62649100.0
2013-12-15,37.42,37.45,36.62,36.69,40066100.0,0.0,1.0,32.92968553659396,32.95608560516953,32.2256837079121,32.28728386792176,40066100.0
2013-12-08,38.42,38.55,37.99,38.36,36457300.0,0.0,1.0,33.80968782244628,33.92408811960708,33.43128683952978,33.75688768529514,36457300.0
2013-12-01,37.82,38.29,37.82,38.13,22090400.0,0.0,1.0,33.281686450934885,33.69528752528548,33.281686450934885,33.554487159549105,22090400.0
2013-11-24,37.525,37.68,37.33,37.57,27982000.0,0.0,1.0,33.02208577660845,33.158486130915556,32.850485330867244,33.0616858794718,27982000.0
2013-11-17,37.95,38.02,37.72,37.841,50601300.0,0.0,1.0,33.14349614060064,33.20463038908132,32.942626467021235,33.048301382252134,50601300.0
2013-11-10,37.67,37.78,37.34,37.78,36737800.0,0.0,1.0,32.89895914667789,32.99502725143326,32.6107548324118,32.99502725143326,36737800.0
2013-11-03,35.67,35.69,35.39,35.525,40264600.0,0.0,1.0,31.152266332943995,31.169733261081333,30.90772933902125,31.025631103948285,40264600.0
2013-10-27,35.88,36.29,35.47,35.73,113494000.0,0.0,1.0,31.335669078386054,31.6937411052015,30.977597051570605,31.20466711735601,113494000.0
2013-10-20,34.82,34.99,34.33,34.96,41811700.0,0.0,1.0,30.40992188710709,30.55839077627447,29.981982147742283,30.532190384068464,41811700.0
2013-10-13,33.68,34.14,33.68,34.13,30033300.0,0.0,1.0,29.41430698327877,29.816046330437565,29.41430698327877,29.8073128663689,30033300.0
2013-10-06,33.69,33.99,33.62,33.88,33008100.0,0.0,1.0,29.42304044734744,29.685044369407525,29.361906198866752,29.58897626465216,33008100.0
2013-09-29,32.88,33.75,32.87,33.27,55348000.0,0.0,1.0,28.715629857785217,29.475441231759458,28.70689639371654,29.056234956463324,55348000.0
2013-09-22,33.41,33.48,32.685,32.791,102904900.0,0.0,1.0,29.178503453424693,29.23963770190538,28.54532730844616,28.637902027574054,102904900.0
2013-09-15,32.77,33.07,32.505,33.03,40899000.0,0.0,1.0,28.619561753029853,28.881565675089934,28.38812495521011,28.846631818815258,40899000.0
2013-09-08,31.31,31.39,31.13,31.152,75434900.0,0.0,1.0,27.344475999004104,27.414343711553464,27.187273645768055,27.20648726671913,75434900.0
